,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,policy,model
2881,58.0,230.541710188264,10.0,0.4608964443103869,250.10157791316018,10.0,0.10536764692074736,293.083880778001,1.0,0.015378102489259263,104.79568091301016,1.0,0.7332486426541095,245.98115275173998,1.5,0.07992651140963619,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
2889,99.0,348.02004823666266,1.5,0.2364305728529831,206.5956337293569,10.0,0.5816094294345412,219.0825030021729,1.0,0.08213400475559536,71.860506439493,1.0,0.472068742975691,289.8774635817274,1.5,0.7112290503858731,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
2902,65.0,149.25742425956975,1.0,0.5329632229264758,32.05415288638994,1.0,0.13189455576066644,193.4907295547495,10.0,0.024047337560751187,97.42125701507427,1.5,0.8712546348290071,333.60303662185987,1.0,0.5339058762121023,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
2918,80.0,142.3564028940695,10.0,0.020688276940938118,320.9678297400667,1.5,0.2600009201215284,257.3691445361158,10.0,0.029342790309690708,318.91349315244213,1.0,0.13374738688167798,249.29460766834217,1.5,0.36109854533436747,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
2990,36.0,159.32261381737723,1.5,0.4703448690218856,130.0575348440029,1.0,0.8522063647203679,186.49019691642394,10.0,0.013396422612834469,326.7333246923402,1.0,0.08971920665559822,42.07353591135903,1.0,0.7174608100760307,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3009,113.0,90.80391328715523,10.0,0.5078188593083603,149.1314046838459,1.0,0.6269021249870831,275.2515651569224,1.5,0.1098271742376914,219.10643514786892,1.0,0.1482004134617531,247.328030741295,1.5,0.5977628720117996,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3023,89.0,126.558918256588,10.0,0.22170723178544735,60.3986988679579,10.0,0.4253372207593636,68.41423736819229,1.0,0.058597738897505226,75.64132085615327,1.5,0.7561207862719347,172.07492979704998,1.0,0.7639159041297431,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3026,8.0,67.38721370444689,1.5,0.11535868244044595,219.75862706919997,1.0,0.8292009067647541,46.874239275702536,10.0,0.03309482835839174,264.01790191896646,10.0,0.31518564600188786,251.14216693692745,1.0,0.2335772418608008,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3073,62.0,214.38867911046552,1.0,0.2910951371060015,166.9530993926624,10.0,0.5022595564293827,331.29703911940874,10.0,0.09673088819514833,348.86054381063036,1.0,0.5588364696879144,300.5389755265494,1.0,0.07151785751026282,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3077,69.0,292.2626054338708,1.5,0.04980213755086752,166.7100431658429,1.0,0.924663197023519,135.68030800544878,10.0,0.08281042416739183,317.24869168705544,1.0,0.050087778924066906,240.57065193297075,1.5,0.07533732890745819,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3100,105.0,167.92419789986587,1.5,0.32621285497661473,111.06108033737644,1.0,0.516655100522392,298.79119340698657,1.5,0.040462779987211935,263.5621251666299,1.0,0.5563508851725649,185.78843841805005,10.0,0.2633064413113461,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3101,117.0,61.308384537211026,1.0,0.03918821110284111,30.60583261928304,1.0,0.2709646589374875,239.6484021614316,1.5,0.09640904726148004,239.8662967385825,1.5,0.8676592749442702,114.12605696724724,10.0,0.06226940436490173,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3111,42.0,312.58017173824607,1.0,0.4314768853392233,347.9146400098349,1.0,0.12617479655742436,240.3180102162393,10.0,0.03711167164902555,32.03277718111238,1.5,0.3968748798874411,203.4061923408567,1.5,0.6981210660499721,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3171,26.0,154.13148493607608,10.0,0.25391046661052125,181.0455678689656,1.0,0.3080900243875581,36.210947069275825,1.0,0.03033029914307781,273.503303391646,1.5,0.6575403559376426,205.10239799604645,1.5,0.16698723828498535,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3206,15.0,106.77926859147622,10.0,0.09913637249708374,53.38104678489646,10.0,0.2824002821265336,38.88212965897013,1.5,0.07773589287607778,173.5561751480901,1.5,0.5424962041914829,193.63281342397644,1.0,0.5919891242225388,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3221,117.0,162.4434269753079,1.0,0.44487475564376266,44.718312444109685,1.5,0.2977417480172102,222.8374759118596,10.0,0.03127201438820085,93.9005154398925,10.0,0.4591289254131234,94.89379496615,1.0,0.7703576165585821,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3238,128.0,145.32114235056514,1.5,0.43759912448782656,293.1867176252052,1.0,0.6476919219594022,239.90419407296272,10.0,0.08357263186098578,79.46742707072599,1.5,0.906541808763815,333.4937359991788,1.5,0.15647294714233134,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3245,108.0,208.12572524650486,10.0,0.41342308779499537,296.23388988840924,10.0,0.8771798125519489,187.71304298980587,1.0,0.007718461837821424,147.1057882042088,10.0,0.8626127690833912,91.09239232867216,1.5,0.7413204997789664,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3264,30.0,41.559303282182604,10.0,0.1497184171688341,74.84623086549928,10.0,0.5479166799809843,345.1268637629145,1.0,0.03833550244088645,219.83311449207588,1.0,0.6470378082137657,322.1387131884112,1.0,0.4442251860700245,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3271,99.0,92.14549608865057,10.0,0.3435959088977762,169.01916752368444,1.0,0.6334649512823821,227.06071229111743,10.0,0.10188717423191802,68.59505031732974,1.0,0.39656871170611785,295.40079407779893,1.0,0.3128656771167995,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3301,0.0,289.75425311772005,1.0,0.2961261290896424,237.3789695349401,10.0,0.2388052222706197,344.4569390073449,1.5,0.0815780772843845,296.11744081251,10.0,0.8106482740919146,330.0953788283202,1.0,0.9213014003551416,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3345,110.0,76.32970084967009,1.5,0.1599751277411518,259.1871773035897,1.0,0.6884398825286308,64.93559677509884,1.0,0.009396269790537728,82.87710990516815,1.5,0.8981138286153166,320.559117371311,10.0,0.6714812094848951,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3365,65.0,228.68197972293552,1.5,0.30635471996039226,163.09055217390502,1.0,0.7428892683173066,224.47951904185712,1.5,0.07586872144905579,298.1520274126527,10.0,0.3873208470656915,44.388650682553475,1.0,0.3355397998834504,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3366,24.0,242.67007160912303,1.5,0.4046157423234966,259.122833157515,1.0,0.975386519752526,229.79915461634099,10.0,0.06729468726555997,65.33359094334209,1.5,0.04912263880273272,308.88939383324555,10.0,0.041465756751877865,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3434,30.0,275.85463342490755,1.5,0.06905962076663727,301.1445772129314,1.0,0.5140639787567791,289.80001425265783,10.0,0.0009495853287738033,118.07153503559142,10.0,0.2367018824123964,37.403743163063815,10.0,0.27878176095548896,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3461,58.0,59.8054813123842,1.5,0.22069607462152369,123.76164944631016,1.5,0.368608745664548,207.43222017146283,10.0,0.09044129768063157,52.44938052654878,10.0,0.9006467801135437,66.66925007891193,1.0,0.7737018985528068,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3499,80.0,213.24027939242782,10.0,0.1556806964016551,151.88324035337354,1.0,0.13347668913626246,59.92174004776383,1.0,0.059823710526384,290.5746290313038,1.0,0.2801761910004324,192.1240880588239,1.0,0.3278589135659775,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3524,100.0,43.349603527065035,1.5,0.38572833756891695,242.75793846316628,10.0,0.782410348306157,133.95315734202686,10.0,0.08419303272720341,93.95794490646244,1.5,0.5897851021086687,34.88057352235896,1.5,0.6822137229957304,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3558,66.0,88.81595831681776,1.5,0.07652749402855569,87.39917855825104,1.0,0.3356440199688249,230.19261078996553,1.0,0.08802705856204561,74.19797112618602,10.0,0.06714808316374361,156.90850344298238,1.0,0.7058091909138677,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3579,4.0,292.7004936999223,10.0,0.3730777025142057,179.3397507339619,10.0,0.9961956718047096,263.31995819156816,1.0,0.10089820312963854,329.55080827575114,1.0,0.6349864405017897,241.1706681503889,1.0,0.6077862225705504,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3591,3.0,231.2451044847931,1.0,0.18970545458633534,89.66899175028189,10.0,0.2745561248119541,183.9821870965465,1.5,0.09778550025680116,159.4124949577498,1.0,0.22495374383774688,324.47114890674163,10.0,0.3688640888603576,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3592,80.0,272.19877404070996,1.0,0.3825122925702669,131.07787523772106,1.5,0.13547411835873344,207.5230263430747,10.0,0.04656917143520765,65.18455335730039,10.0,0.9145023254158404,36.07790378764985,1.0,0.054995477836278936,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3628,19.0,298.0627330141043,1.5,0.09070625242257738,292.85560071278263,1.5,0.7629787182383293,150.61642015815332,1.5,0.08205691262208849,72.23784442371353,1.5,0.3114286309328455,71.05062596797242,1.5,0.09114598032485972,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3640,129.0,183.41503839894676,1.0,0.4162031512311989,305.58605001464963,1.0,0.4328175159331613,177.7107994095573,1.0,0.0074039907576429346,282.5709883363212,1.0,0.42180063596322404,295.0446600804289,1.5,0.8286311517629957,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3671,13.0,145.41368333464473,10.0,0.09526272996296313,84.07847400084877,1.0,0.10137802448512258,324.0112339850317,1.0,0.026120200072631838,163.0702266210072,1.0,0.7251892234588364,180.6480614989657,10.0,0.9401640225061094,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3673,98.0,259.0643372577998,1.0,0.3806786489081253,195.58588647692838,1.0,0.4261332983586417,308.7775743311645,1.5,0.09296528455204914,139.668834569709,10.0,0.02022753029607481,43.5494591251325,1.0,0.24146734548645385,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3687,85.0,216.88817763268318,10.0,0.5470492479622673,220.05630054028128,10.0,0.7490399899160286,215.64096234738216,1.0,0.07125556864326953,206.13991879515962,1.5,0.8585181769499599,48.79353982187725,1.5,0.658005314839929,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3692,14.0,289.2231462438445,1.0,0.0296594886293046,50.446134615573044,10.0,0.7793584504704802,217.7558759311194,10.0,0.10583759093235892,104.24591558241761,1.5,0.9457025788194271,318.6833866029884,1.5,0.7802723015951541,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3699,26.0,186.92930540222503,1.5,0.12860364377024022,276.10019589966385,10.0,0.5790029215486128,39.95201487610911,1.5,0.06538255028789901,342.3147111495568,10.0,0.6548863558699577,258.15757740750496,10.0,0.14962651919491596,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3702,25.0,151.55787900520392,1.0,0.5386183025382074,145.17225708994658,1.5,0.5896248874919716,341.41947122497015,1.5,0.005126792555619841,138.17344369088906,1.5,0.176994021359215,217.1397983259837,10.0,0.8595888885565204,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3710,65.0,114.39696648504943,10.0,0.4037701213036695,213.50666904687856,1.0,0.5204855486252717,252.92410056423077,10.0,0.08409269435396853,97.26485489887051,1.5,0.11363666413115055,279.0372194200706,1.5,0.08021568310944607,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3718,76.0,280.2062447698027,10.0,0.13110349482755518,113.3404084925718,10.0,0.4374686498057679,54.82128867053815,10.0,0.05997642528732788,205.98445972818539,1.5,0.019933527011548224,252.23148390899783,1.5,0.3482575711900024,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3724,88.0,272.8527910821306,10.0,0.18905092040742533,182.38976020832803,1.0,0.2338356747820317,165.24942383107853,1.5,0.11251634181631796,317.3842469910112,1.5,0.5458767388728484,53.88175238569047,1.0,0.49301671887796,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3761,54.0,319.89209473485323,10.0,0.4741100563291946,42.35992917495064,1.0,0.812189639499398,234.98847138699244,10.0,0.01814351034807856,260.5238614334117,1.5,0.8718113397401609,39.160785997402186,1.5,0.3446644235298943,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3762,62.0,292.3652367309163,10.0,0.4636006123933912,246.30325649866418,1.0,0.34621211930845225,32.11351618041154,1.0,0.032224656121917813,274.8452360849381,1.5,0.26847925751398,230.37341490018002,1.5,0.6545780018856481,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3788,97.0,34.295858211633515,1.0,0.5299480372417796,260.27244631300937,1.5,0.9788765529734847,94.51323512432585,1.0,0.09529970747142397,93.64832849124252,10.0,0.22528149551608406,264.70896947241977,1.5,0.10517193494361256,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3797,20.0,104.59469327444776,10.0,0.0037443058678495937,97.61781222938936,1.5,0.3264823843849495,239.92760653129642,1.0,0.11796948700864067,163.72356558798518,1.5,0.4665603521891209,62.55520256643345,1.0,0.7616213692975636,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3826,95.0,236.54654835504292,1.5,0.05781645783290443,58.40072923497367,10.0,0.7638844526863864,310.402798374841,1.5,0.0720545535243352,148.74700044026787,1.0,0.8288897472631134,337.8390068942965,1.0,0.6033161526741373,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3841,79.0,161.4128784878373,1.5,0.4980741923330713,279.72272394142584,10.0,0.12434294126064192,106.94093210592621,1.0,0.1078376856431855,163.2455698234677,10.0,0.936378627988426,33.97246506429856,1.5,0.8725374782809863,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3866,17.0,220.6694162037533,1.0,0.3889181922163269,175.1907091526475,1.0,0.23683336051777404,176.07524037206105,1.5,0.09006336838174048,311.87133634045483,10.0,0.7998108981457625,241.45144442420548,1.0,0.3151209656318777,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3869,121.0,175.38498925516961,1.5,0.23581269890491946,173.19817778063648,10.0,0.6699933551639775,178.59328193826724,1.5,0.0838900307517746,331.13090877243087,1.0,0.07131421417820434,114.24597928845688,1.5,0.13926347433873867,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
3886,79.0,251.03783265308638,1.5,0.3219581418535996,99.44982979888864,10.0,0.16851164575941074,251.27763560672093,1.5,0.06958190102726612,205.8666593481337,10.0,0.5603433409601177,180.69924108836096,1.5,0.5252693292251601,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
