,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,Total Expected Number of Deaths
359,2219701999.5430703,1.5481655229660611,0.0,0.0,31843046.73792123,0.05435324927594844,0.0,0.0,0.0,0.0,0.0,0.0,1.6025187722420096
360,2093069839.162507,1.545760899942619,162215092.82299408,0.15250784375507542,1382200730.4142182,2.5056821991574045,0.0,0.0,0.0,0.0,0.0,0.0,4.203950942855099
361,2376052108.1915183,1.541690947567432,179814998.31703442,0.15752931096047418,1627011066.8180563,2.642916416070632,0.0,0.0,0.0,0.0,0.0,0.0,4.342136674598539
362,2915867312.784746,1.5558756639846805,0.0,0.0,1973373554.0118337,2.6249607732698457,0.0,0.0,0.0,0.0,0.0,0.0,4.180836437254526
363,137975241.30835754,0.11535967246912475,104401929.20865154,0.11449910195283645,1412803126.9354472,2.829847406680669,0.0,0.0,0.0,0.0,0.0,0.0,3.0597061811026305
364,2885820013.4675035,1.5358313059840092,0.0,0.0,1923321959.390147,2.5217292984974584,0.0,0.0,0.0,0.0,0.0,0.0,4.057560604481468
365,2102797400.326514,1.5547549938635237,17878998.811886985,0.018067759494339797,1399729784.3707724,2.5557753621688133,0.0,0.0,0.0,0.0,0.0,0.0,4.128598115526676
366,2935625670.968052,1.569066669329012,0.0,0.0,754477410.7765324,0.9864515850288113,0.0,0.0,0.0,0.0,0.0,0.0,2.5555182543578234
367,580827590.077721,0.4459416323556424,0.0,0.0,1507647911.6634939,2.86470577623488,0.0,0.0,0.0,0.0,0.0,0.0,3.3106474085905226
368,1956512044.0551047,1.573420863790942,0.0,0.0,516595082.68331504,1.0325648395062146,0.0,0.0,0.0,0.0,0.0,0.0,2.6059857032971565
369,2900706549.6744657,1.545760899942619,0.0,0.0,1913830814.220844,2.5021580506273433,0.0,0.0,0.0,0.0,0.0,0.0,4.047918950569962
370,2277722354.9309354,1.563374639842246,0.0,0.0,1523688773.7631278,2.5934280451964447,0.0,0.0,0.0,0.0,0.0,0.0,4.1568026850386905
371,1833945009.5875554,1.5679869353961988,0.0,0.0,1242812097.7890935,2.655909340691031,8518332.616314368,0.005017233276777575,0.0,0.0,0.0,0.0,4.228913509364007
372,2576232731.9457817,1.5128796867817975,0.0,0.0,1731156358.2190652,2.5067804193968626,0.0,0.0,0.0,0.0,0.0,0.0,4.0196601061786605
373,2082220749.8803642,1.5283565529340577,43759412.13862556,0.04479806194273403,1434116251.0988855,2.6383463400218807,0.0,0.0,0.0,0.0,0.0,0.0,4.211500954898672
374,2196675217.808993,1.528067501078216,0.0,0.0,1075622698.209275,1.8445607611500612,0.0,0.0,0.0,0.0,0.0,0.0,3.372628262228277
375,910231857.191036,0.6848221170757467,453693905.76766413,0.4373287086779629,1454470455.5199606,2.696284572264801,0.0,0.0,0.0,0.0,0.0,0.0,3.8184353980185106
376,2406233341.7188697,1.5662264641818524,0.0,0.0,1165412538.2052512,1.870095754079624,0.0,0.0,0.0,0.0,0.0,0.0,3.436322218261476
377,1831516319.035089,1.565392455570876,0.0,0.0,879311847.1530852,1.843289076426512,0.0,0.0,0.0,0.0,0.0,0.0,3.408681531997388
378,853134380.8612791,0.6461282921935483,0.0,0.0,1501046806.3622394,2.828896092386919,0.0,0.0,0.0,0.0,0.0,0.0,3.4750243845804674
379,436187499.4282074,0.2581562323432899,945185774.5166607,0.6939193704559964,1823371745.1673665,2.5411073847768257,0.0,0.0,0.0,0.0,0.0,0.0,3.493182987576112
380,144724000.22464183,0.11409615873394445,0.0,0.0,1487846476.6078553,2.808393426680563,49274416.52266169,0.02331415210915564,0.0,0.0,0.0,0.0,2.945803737523663
381,397609516.3236687,0.2578633158895941,11018088.69356336,0.009603668061823726,1787018694.0180519,2.8366460892148386,0.0,0.0,0.0,0.0,0.0,0.0,3.1041130731662565
382,2253649596.0053124,1.5427317434860353,0.0,0.0,408064586.894835,0.6856681993597751,0.0,0.0,0.0,0.0,0.0,0.0,2.2283999428458103
383,193794950.58627656,0.11741071864961325,58455512.91934003,0.04708783436842461,1979844949.4754863,2.8842436504515536,0.0,0.0,0.0,0.0,0.0,0.0,3.0487422034695917
384,2275019709.5534663,1.561055772581792,0.0,0.0,76498663.948948,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.6893045498221906
385,193106801.6537807,0.11691215332986615,58564107.66905889,0.04726211127717811,1974042219.9435565,2.8713888037647313,81642945.34699902,0.02039005441172276,0.0,0.0,0.0,0.0,3.055953122783498
386,2412235319.54884,1.5711100359214931,0.0,0.0,716280528.1429597,1.1383581109980194,0.0,0.0,0.0,0.0,0.0,0.0,2.7094681469195123
387,2081500243.292105,1.535065960951545,0.0,0.0,1402771005.3400698,2.564466763747408,0.0,0.0,0.0,0.0,0.0,0.0,4.099532724698953
388,2111892529.032961,1.5556832961784108,66306156.14170111,0.064904037646196,867119924.9888867,1.5815918363415944,0.0,0.0,0.0,0.0,0.0,0.0,3.2021791701662012
389,2918279742.270589,1.5574855035081887,4102813.494633805,0.003115198817266294,2007773956.955905,2.6960737194323303,0.0,0.0,0.0,0.0,0.0,0.0,4.256674421757785
390,2422673623.613168,1.5796052898133226,0.0,0.0,1626099083.8617556,2.6408170039229724,1191071.4085289515,0.00043786407500934026,0.0,0.0,0.0,0.0,4.2208601578113045
391,2612221368.366055,1.3947715499077016,0.0,0.0,1960323968.619202,2.598029416280536,0.0,0.0,0.0,0.0,0.0,0.0,3.9928009661882378
392,1838179875.8729274,1.5216068795006068,0.0,0.0,1266572818.9510508,2.625799525299584,0.0,0.0,0.0,0.0,0.0,0.0,4.147406404800191
393,1871143789.2553785,1.5558756639846805,2287637.1443270543,0.002513300166454202,1228534324.720593,2.5034699473769937,0.0,0.0,0.0,0.0,0.0,0.0,4.0618589115281285
394,1719517644.9791315,1.5711031763198382,0.0,0.0,24379131.661877926,0.05435324927594844,0.0,0.0,0.0,0.0,0.0,0.0,1.6254564255957866
395,254784887.09703836,0.17793474928829894,0.0,0.0,1656271853.2943962,2.8027512170808624,0.0,0.0,0.0,0.0,0.0,0.0,2.9806859663691614
396,2177852675.070014,1.511637092198577,0.0,0.0,466928322.58625275,0.8089796731129242,0.0,0.0,0.0,0.0,0.0,0.0,2.320616765311501
397,2120473817.953617,1.5711100359214931,0.0,0.0,280363101.0808038,0.5107266939931228,0.0,0.0,0.0,0.0,0.0,0.0,2.081836729914616
398,2108828347.1458774,1.5528609350657918,15320791.086653804,0.014414306571251041,1013926922.0997758,1.8289080733952308,0.0,0.0,0.0,0.0,0.0,0.0,3.3961833150322738
399,157629803.59166425,0.11546491486388492,389049530.85208684,0.3603623586780648,1598229989.7205713,2.7909581591434574,0.0,0.0,0.0,0.0,0.0,0.0,3.266785432685407
400,2259048787.532986,1.5473600140920003,0.0,0.0,1122005793.2986846,1.9157507695797067,2455976.199810076,0.0009817662805795917,0.0,0.0,0.0,0.0,3.4640925499522868
401,1717733718.3329074,1.569066669329012,13990085.29501868,0.017192723099455517,478375754.9709699,1.084801039253391,0.0,0.0,0.0,0.0,0.0,0.0,2.671060431681859
402,2625657486.316503,1.5493731347298405,0.0,0.0,1735847385.3705316,2.5174868197370555,3381223.433540088,0.0012379160289972364,0.0,0.0,0.0,0.0,4.068097870495893
403,2286084981.343115,1.5705510957148516,0.0,0.0,76498663.948948,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.6987998729552503
404,778409217.8652292,0.6220705663273326,16973122.18788371,0.018196999914502663,1377647853.8411427,2.7232981225754798,0.0,0.0,0.0,0.0,0.0,0.0,3.363565688817315
405,2874569117.354712,1.5283255896765082,0.0,0.0,1907010652.3581536,2.488094512882633,0.0,0.0,0.0,0.0,0.0,0.0,4.016420102559142
406,1682007466.888782,1.5283255896765082,0.0,0.0,123627450.98280355,0.2756383702859169,0.0,0.0,0.0,0.0,0.0,0.0,1.803963959962425
407,2131134937.4836707,1.573420863790942,0.0,0.0,431082513.5173352,0.7763826949011519,0.0,0.0,0.0,0.0,0.0,0.0,2.349803558692094
408,1061767945.9707543,0.8035158295870359,0.0,0.0,1482298732.8688815,2.7917344622462013,0.0,0.0,0.0,0.0,0.0,0.0,3.595250291833237
409,1871143789.2553785,1.5558756639846805,0.0,0.0,63823883.27450807,0.1306211731420192,0.0,0.0,0.0,0.0,0.0,0.0,1.6864968371266997
410,2915867312.784746,1.5558756639846805,0.0,0.0,1721582771.0806394,2.2596883835898693,0.0,0.0,0.0,0.0,0.0,0.0,3.81556404757455
411,2279095850.0961328,1.4184454316991415,0.0,0.0,1714206260.924289,2.662197538663029,0.0,0.0,0.0,0.0,0.0,0.0,4.08064297036217
412,2750623944.585097,1.5556832961784108,0.0,0.0,186580697.6702648,0.2588147633478713,7021489.471154465,0.0016777699674822989,0.0,0.0,0.0,0.0,1.8161758294937644
413,2681743440.728491,1.560847903937857,0.0,0.0,486761651.0149245,0.69846454615721,0.0,0.0,0.0,0.0,0.0,0.0,2.259312450095067
414,221556876.1810552,0.11688359283844085,111662793.3106009,0.07769950696657701,2270607683.328036,2.881417024863758,0.0,0.0,0.0,0.0,0.0,0.0,3.076000124668776
415,2333246271.060828,1.5461521323294762,211109146.65708315,0.17802441855342066,948496170.0862154,1.5451143162025172,0.0,0.0,0.0,0.0,0.0,0.0,3.269290867085414
416,2066795961.57442,1.5214708223725315,0.0,0.0,1062611705.145878,1.9272579310685856,0.0,0.0,0.0,0.0,0.0,0.0,3.448728753441117
417,154544664.42501852,0.11275498698736425,10454119.448784327,0.010314557320391445,1593445140.7998338,2.7790361483452206,40272921.44682148,0.0176329319008301,0.0,0.0,0.0,0.0,2.9197386245538066
418,150328844.07994467,0.11619435098777248,0.0,0.0,1544415631.1395602,2.870637462879124,0.0,0.0,0.0,0.0,0.0,0.0,2.986831813866896
419,1715414436.268872,1.566419502073718,7315304.763751687,0.00919931944980398,840851555.3169565,1.9057090646273045,0.0,0.0,0.0,0.0,0.0,0.0,3.4813278861508263
420,2046152174.3857234,1.5023907712854483,0.0,0.0,576188965.7989242,1.0455584535762017,0.0,0.0,0.0,0.0,0.0,0.0,2.54794922486165
421,2142838418.7281663,1.5471004728669264,0.0,0.0,882399435.2956963,1.577888582253273,0.0,0.0,0.0,0.0,0.0,0.0,3.1249890551201993
422,483152073.53028464,0.32599848760781963,0.0,0.0,1683619653.5616512,2.785131121011605,0.0,0.0,0.0,0.0,0.0,0.0,3.1111296086194247
423,1406112710.103185,1.1766270454302798,29942430.02363864,0.0341509969402294,1272866954.895199,2.645927012949001,0.0,0.0,0.0,0.0,0.0,0.0,3.85670505531951
424,2229042555.117884,1.5563194625062948,0.0,0.0,1487733119.9588294,2.5697029750170968,0.0,0.0,0.0,0.0,0.0,0.0,4.126022437523392
425,2465720821.840153,1.5216068795006068,0.0,0.0,882136671.6689457,1.3403641510855495,0.0,0.0,0.0,0.0,0.0,0.0,2.8619710305861563
426,2745344385.245266,1.5519496229380096,0.0,0.0,1128967379.8386126,1.5806986143715032,0.0,0.0,0.0,0.0,0.0,0.0,3.132648237309513
427,1110185492.7198074,0.7908570280355279,45402896.95830226,0.043638765238944784,1558977386.2739592,2.7619198466985684,0.0,0.0,0.0,0.0,0.0,0.0,3.596415639973041
428,1952561499.7639587,1.5216068795006068,0.0,0.0,1301141528.5553124,2.491856681730129,0.0,0.0,0.0,0.0,0.0,0.0,4.013463561230736
429,2532061973.7234263,1.5730366384314347,3435092.357848244,0.002945371509878813,1690230344.4882774,2.604762116559434,0.0,0.0,0.0,0.0,0.0,0.0,4.1807441265007474
430,1947868667.4066856,1.5647401810322903,0.0,0.0,1309009521.0992675,2.614792089194893,0.0,0.0,0.0,0.0,0.0,0.0,4.179532270227183
431,273313666.61658067,0.2070680909619692,195547785.6763544,0.19369227432152575,1507433935.0684874,2.7664252272511805,0.0,0.0,0.0,0.0,0.0,0.0,3.1671855925346755
432,2136498398.8748145,1.5783674560508072,0.0,0.0,1029154634.5945148,1.8722579202215264,0.0,0.0,0.0,0.0,0.0,0.0,3.450625376272334
433,2773500806.509439,1.571873586189498,0.0,0.0,1924464814.150012,2.7632084604149982,0.0,0.0,0.0,0.0,0.0,0.0,4.335082046604496
434,2054021607.9131007,1.5023907712854483,71069511.84755367,0.07169588542917696,1426437238.7298515,2.6164803564760257,0.0,0.0,0.0,0.0,0.0,0.0,4.190567013190651
435,1969249884.6757305,1.5379398535417093,0.0,0.0,1373223371.6546679,2.7106940272794384,0.0,0.0,0.0,0.0,0.0,0.0,4.2486338808211475
436,2515780281.7562675,1.5604055007236477,0.0,0.0,84622546.61048186,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.6886542779640463
437,1985131312.5221012,1.5534822354360518,0.0,0.0,137205814.630544,0.26606774758042484,0.0,0.0,0.0,0.0,0.0,0.0,1.8195499830164765
438,2474432788.926273,1.5283591760539412,0.0,0.0,1494353082.8154385,2.289485090787689,0.0,0.0,0.0,0.0,0.0,0.0,3.81784426684163
439,1676114820.2998345,1.5216068795006068,0.0,0.0,207768948.3607645,0.4636785968545,171881.4121998187,6.621910771500529e-05,0.0,0.0,0.0,0.0,1.9853516954628219
440,2655069182.6527767,1.5711031763198382,54874051.6655065,0.045232247828277485,1798443109.462029,2.660384925446476,0.0,0.0,0.0,0.0,0.0,0.0,4.276720349594592
441,2411860145.075036,1.5708047362726911,21530631.727133945,0.019910482675833882,1652813432.8632758,2.708137929302274,11413057.77169248,0.00513780304428914,19769540.9251756,0.017210429051542173,0.0,0.0,4.321201380346631
442,2132862314.6953528,1.5750138519163068,35699508.92035301,0.03338457224802115,238985767.33067015,0.4325305759978891,0.0,0.0,0.0,0.0,0.0,0.0,2.040929000162217
443,2388675225.425093,1.5519496229380096,0.0,0.0,1573469672.866148,2.5084162274162947,0.0,0.0,0.0,0.0,0.0,0.0,4.060365850354304
444,2229710776.70498,1.5569029353197117,0.0,0.0,341805027.39594024,0.5835694699120809,0.0,0.0,0.0,0.0,0.0,0.0,2.1404724052317925
445,2117722769.5921268,1.561055772581792,9158633.827282043,0.009367398427220884,1423330514.2804644,2.607650400486833,398998.14601076994,0.00017855555129888315,0.0,0.0,0.0,0.0,4.178252127047145
446,2369532525.438726,1.5762728475930992,0.0,0.0,480020228.22335166,0.7799968853724593,0.0,0.0,0.0,0.0,0.0,0.0,2.3562697329655586
447,2522105845.532704,1.5653117269785592,22185742.65812682,0.019220546755835736,1698184091.0424461,2.623871606131121,0.0,0.0,0.0,0.0,0.0,0.0,4.208403879865516
448,2858161164.838336,1.5173790817602546,0.0,0.0,331710236.68398416,0.436196462332388,0.0,0.0,0.0,0.0,0.0,0.0,1.9535755440926426
449,2474389453.1380463,1.5283255896765082,0.0,0.0,1724824756.709293,2.6878202640689213,0.0,0.0,0.0,0.0,0.0,0.0,4.216145853745429
450,2321608421.6554914,1.5364995767301015,0.0,0.0,173435962.55771697,0.28466938381422924,0.0,0.0,0.0,0.0,0.0,0.0,1.8211689605443309
451,1980409331.8624613,1.5488604144595763,0.0,0.0,67011125.12822812,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.677109191699975
452,338385870.96298826,0.2614279543693522,52178849.38664639,0.053993233672881794,1512316380.4284935,2.8613387781234283,0.0,0.0,0.0,0.0,0.0,0.0,3.1767599661656623
453,2171664641.360013,1.5731662651732994,3109827.985458538,0.0032814356411890074,1498056729.5795755,2.7413116516288123,0.0,0.0,0.0,0.0,0.0,0.0,4.317759352443301
454,2307868535.763389,1.5251017067225432,0.0,0.0,902309268.1179416,1.472363545482547,0.0,0.0,0.0,0.0,0.0,0.0,2.99746525220509
455,258147254.38599572,0.16200874309443694,697865632.7581825,0.5482425172584616,1830233129.7125065,2.732904793819011,0.0,0.0,0.0,0.0,0.0,0.0,3.4431560541719097
456,163742282.4351384,0.11335118368441152,529257282.1652861,0.456524224259253,1654989937.1775415,2.713201536870177,0.0,0.0,0.0,0.0,0.0,0.0,3.2830769448138417
457,316560857.0201956,0.2595578384821241,17775422.12245521,0.01968014580832178,1407313747.0892794,2.8131907534054754,0.0,0.0,0.0,0.0,0.0,0.0,3.092428737695921
458,1977242400.864448,1.545760899942619,33860168.31914546,0.0337768350488043,456248606.00844246,0.8751234628617306,0.0,0.0,52403235.80020444,0.048667154703924256,0.0,0.0,2.5033283525570784
459,149866811.18853596,0.11576655781729757,6706629.654577373,0.007075410042279666,1545878751.2682528,2.8751192514180945,0.0,0.0,0.0,0.0,0.0,0.0,2.9979612192776717
460,1978611204.9258761,1.5471004728669264,15263306.22605413,0.01566429006699311,361670753.69044983,0.6984199247447078,0.0,0.0,0.0,0.0,0.0,0.0,2.2611846876786275
461,2228104640.637126,1.5555006780975962,0.0,0.0,1476080107.4546378,2.5382596870916156,0.0,0.0,0.0,0.0,0.0,0.0,4.093760365189212
462,1478570896.3236556,1.0284778675814528,29516417.08865655,0.0271650026148564,1587414040.8963742,2.7622964908805154,0.0,0.0,0.0,0.0,0.0,0.0,3.8179393610768244
463,2070302070.7076566,1.5173790817602546,0.0,0.0,1381107550.6449275,2.4874370063442117,0.0,0.0,0.0,0.0,0.0,0.0,4.004816088104466
464,164082526.27974236,0.11363449872347953,11079334.235075358,0.010409507511990448,1702819659.932282,2.8345881792956162,0.0,0.0,0.0,0.0,0.0,0.0,2.958632185531086
465,2355646255.154125,1.5647401810322903,10292022.291774828,0.009600133015774635,1424640058.1299133,2.362684165866032,0.0,0.0,56556653.45925854,0.049081250768666304,0.0,0.0,3.9861057306827634
466,148081017.57992205,0.11673869657484888,226025183.48349932,0.22912674936090094,1502997714.8500614,2.8344306831522084,0.0,0.0,0.0,0.0,0.0,0.0,3.1802961290879583
467,472966395.0647292,0.3614671224927429,408598072.9019384,0.39962889256779693,1465565520.5549414,2.727869708243718,0.0,0.0,0.0,0.0,0.0,0.0,3.4889657233042577
468,2389856205.8726163,1.5529095120394083,42947662.19746623,0.036442551109523935,1348429620.5673118,2.1521850623900067,0.0,0.0,0.0,0.0,0.0,0.0,3.741537125538939
469,2220254946.298878,1.548648222415905,0.0,0.0,1472173358.1398425,2.527719121855502,0.0,0.0,0.0,0.0,0.0,0.0,4.076367344271407
470,1810290166.5874941,1.5427317434860353,0.0,0.0,282587242.27137023,0.5936055896864176,19279580.066061147,0.0069531609857069595,0.0,0.0,0.0,0.0,2.1432904941581596
471,1959460355.209756,1.5283591760539412,0.0,0.0,1215488586.4055796,2.3468124072853978,0.0,0.0,0.0,0.0,0.0,0.0,3.875171583339339
472,2454460374.212377,1.5128796867817975,0.0,0.0,756991905.5565093,1.1524144331033264,0.0,0.0,0.0,0.0,0.0,0.0,2.665294119885124
473,1720192510.5846395,1.571873586189498,2447358.649805694,0.003235942237392961,1183309739.8766122,2.7266338268724235,0.0,0.0,0.0,0.0,0.0,0.0,4.3017433552993145
474,2011797892.9142435,1.5796052898133226,0.0,0.0,798086903.9400289,1.527413087991387,0.0,0.0,0.0,0.0,0.0,0.0,3.1070183778047094
475,2212283725.775875,1.541690947567432,19645928.4452376,0.01911666639552041,1364509648.9218593,2.3912204777068347,0.0,0.0,0.0,0.0,0.0,0.0,3.952028091669787
476,526968673.7331081,0.4375013011393117,8576471.793453168,0.009750547859168584,1377176136.618034,2.8263805863307696,0.0,0.0,56528725.2435007,0.06068847047537214,0.0,0.0,3.3343209058046224
477,1595263024.4580095,1.562638302055705,0.0,0.0,1069989871.9261707,2.602632449503354,0.0,0.0,0.0,0.0,0.0,0.0,4.165270751559059
478,2512644540.8503084,1.557973609082779,16834713.43599261,0.012808745578703387,1201537019.4364,1.820825656632524,0.0,0.0,0.0,0.0,0.0,0.0,3.3916080112940064
479,664682968.8775761,0.4400945064954211,324904841.74618083,0.27892437411830795,1717667692.8076062,2.798949182812593,0.0,0.0,0.0,0.0,0.0,0.0,3.5179680634263217
480,2904311054.296577,1.5481655229660611,0.0,0.0,1455704277.95233,1.9442877948554929,0.0,0.0,0.0,0.0,0.0,0.0,3.492453317821554
481,1864192283.0023246,1.548648222415905,0.0,0.0,209968517.9281616,0.4268984171496509,0.0,0.0,0.0,0.0,0.0,0.0,1.9755466395655559
482,462740772.4603756,0.3746718763775175,0.0,0.0,1401208909.7827535,2.794625655204712,0.0,0.0,0.0,0.0,0.0,0.0,3.1692975315822296
483,2518658926.353625,1.562638302055705,10794447.139954228,0.009241081843712959,1042820438.3969195,1.6112264509031442,0.0,0.0,0.0,0.0,0.0,0.0,3.1831058348025625
484,1977449259.7897415,1.5459633314464891,40257370.51163353,0.04328939758405855,1336114229.87899,2.597653586160789,0.0,0.0,0.0,0.0,0.0,0.0,4.186906315191337
485,2932616666.365592,1.5670570426364074,0.0,0.0,1910751315.499103,2.4958079599139675,0.0,0.0,0.0,0.0,0.0,0.0,4.0628650025503745
486,2282014282.8391914,1.5670570426364074,112549016.5845252,0.10495190293560863,1536980998.76513,2.628651708850576,0.0,0.0,0.0,0.0,0.0,0.0,4.300660654422592
487,469461427.86687434,0.4441630263944745,5028717.366798903,0.006332490816863434,1216301822.0565221,2.8420716163846063,0.0,0.0,0.0,0.0,0.0,0.0,3.292567133595944
488,2118192118.069345,1.5614883911908006,41878429.28936058,0.041988607105928034,1411034187.5358894,2.572631360105329,0.0,0.0,0.0,0.0,0.0,0.0,4.1761083584020575
489,311834531.63898903,0.2548489447314872,268021966.45495757,0.28324566732321066,1385256183.8668704,2.7463677279881584,0.0,0.0,0.0,0.0,0.0,0.0,3.2844623400428565
490,2216973244.709269,1.545783670906849,0.0,0.0,1483104989.4725015,2.5572130985390524,0.0,0.0,0.0,0.0,0.0,0.0,4.102996769445902
491,2247441534.7547154,1.3939011302541142,0.0,0.0,1693522935.658537,2.612649671731022,0.0,0.0,0.0,0.0,0.0,0.0,4.006550801985137
492,666911813.1586598,0.5100963800903746,0.0,0.0,1495051248.7906466,2.828177607464297,0.0,0.0,0.0,0.0,0.0,0.0,3.3382739875546714
493,201517935.3661445,0.11474576956321784,650306683.388696,0.4625988836264074,2020003551.7981856,2.7210919018232356,0.0,0.0,80652682.57855752,0.05105670551042309,0.0,0.0,3.3494932605232837
494,2346725994.6371517,1.5573352076627405,0.0,0.0,263177850.37541863,0.42700030238746894,0.0,0.0,0.0,0.0,0.0,0.0,1.9843355100502094
495,2455977578.4640245,1.5734940627728793,48721715.7058265,0.04255630174286982,1204852864.5995698,1.9188765362248372,72113822.18865652,0.019566681584513527,0.0,0.0,0.0,0.0,3.5544935823251
496,2399875904.014133,1.561055772581792,0.0,0.0,1574122363.4631467,2.5100558374815116,0.0,0.0,0.0,0.0,0.0,0.0,4.071111610063303
497,2369345417.460019,1.5761174202283832,0.0,0.0,358602662.7015809,0.5817105920052278,0.0,0.0,0.0,0.0,0.0,0.0,2.157828012233611
498,802434314.6672213,0.4442438408182877,0.0,0.0,2084334184.0046988,2.8537504943025804,0.0,0.0,0.0,0.0,0.0,0.0,3.297994335120868
499,2422673623.613168,1.5796052898133226,0.0,0.0,504718544.4858227,0.8170811058440834,0.0,0.0,0.0,0.0,0.0,0.0,2.3966863956574063
500,1380997445.6366115,0.7983815596647952,0.0,0.0,1939310965.794674,2.794525226952939,0.0,0.0,0.0,0.0,0.0,0.0,3.5929067866177338
501,1980192541.3957934,1.548648222415905,0.0,0.0,1300134321.1273682,2.4888097501531306,0.0,0.0,0.0,0.0,0.0,0.0,4.037457972569036
502,2179276170.7465115,1.5128796867817975,0.0,0.0,75135007.78976199,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.6411284640221961
503,720250452.4967906,0.44069927281740096,381972029.2741617,0.30155127391062675,1856930347.085732,2.793836246129526,0.0,0.0,0.0,0.0,0.0,0.0,3.5360867928575535
504,2202658602.4671288,1.5332902949692457,0.0,0.0,1092565076.9849582,1.8902719738106089,0.0,0.0,0.0,0.0,0.0,0.0,3.423562268779855
505,1885039205.7244792,1.5703327308863213,0.0,0.0,1226576146.5629275,2.4971775998869057,0.0,0.0,0.0,0.0,0.0,0.0,4.067510330773227
506,918847435.8773627,0.7373214171322009,0.0,0.0,1403935038.9554524,2.8028202271321225,0.0,0.0,0.0,0.0,0.0,0.0,3.5401416442643234
507,1716851524.6572652,1.5680596939133338,0.0,0.0,818583633.7748238,1.827235312250873,0.0,0.0,0.0,0.0,0.0,0.0,3.395295006164207
508,1945775088.2799423,1.562638302055705,0.0,0.0,536250271.08763117,1.0618043848932992,0.0,0.0,0.0,0.0,0.0,0.0,2.6244426869490045
509,137223137.8361326,0.11460550550010568,42172383.73331267,0.046948172384993166,1418765356.3793244,2.8486306703590296,0.0,0.0,0.0,0.0,0.0,0.0,3.0101843482441284
510,1948241694.5129101,1.5173790817602546,54730343.36063414,0.053573792413805874,1301233294.5634437,2.4921342856676225,0.0,0.0,0.0,0.0,0.0,0.0,4.0630871598416824
511,2671958147.0045834,1.5537290305660454,0.0,0.0,38221210.807754144,0.05435324927594844,0.0,0.0,0.0,0.0,0.0,0.0,1.6080822798419938
512,1946653937.986858,1.5635206626372462,0.0,0.0,1280918923.3003066,2.52767937091952,0.0,0.0,0.0,0.0,0.0,0.0,4.091200033556766
513,2291283766.3970103,1.5750138519163068,0.0,0.0,1517259309.6160452,2.5763961842718888,0.0,0.0,0.0,0.0,0.0,0.0,4.151410036188196
514,2741687922.3508224,1.549363793963176,3522775.670801755,0.00268368274720345,1814347513.3027809,2.521382987618856,0.0,0.0,0.0,0.0,0.0,0.0,4.073430464329236
515,1559230189.2535253,1.4298377459706455,35685885.29835109,0.04561387799355565,1189526126.0490966,2.747880024658535,0.0,0.0,0.0,0.0,0.0,0.0,4.223331648622736
516,2512644540.8503084,1.557973609082779,0.0,0.0,84622546.61048186,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.6862223863231776
517,1841553155.2687206,1.5761174202283832,0.0,0.0,1212290728.8421268,2.5550168938047437,0.0,0.0,0.0,0.0,0.0,0.0,4.131134314033127
518,572008493.5513811,0.5039454565833076,0.0,0.0,1283554361.9782448,2.790176708770668,33451850.36393256,0.01313980804219768,0.0,0.0,0.0,0.0,3.3072619733961734
519,2169384597.287341,1.5711031763198382,542957274.5586035,0.5107646112570681,1461522768.9429324,2.6381876977244296,0.0,0.0,0.0,0.0,0.0,0.0,4.7200554853013355
520,828973940.3993803,0.5521783671693701,0.0,0.0,1679058204.9132428,2.7738838240745287,23127754.08466719,0.009950605689686256,0.0,0.0,0.0,0.0,3.336012796933585
521,431999299.16462654,0.33127536710258504,221320357.6339065,0.22171182173643708,1490451253.1997151,2.798713749900257,74926270.75585783,0.02701563994624229,0.0,0.0,0.0,0.0,3.378716578685521
522,1987576608.457585,1.5558756639846805,0.0,0.0,14020853.13204765,0.026833712560585837,0.0,0.0,0.0,0.0,0.0,0.0,1.5827093765452662
523,401406471.4498198,0.2249599232328274,348988622.13260335,0.2535498192544787,2063955062.2126482,2.8117263091174043,16797993.717892215,0.00561607048975229,0.0,0.0,0.0,0.0,3.2958521220944625
524,1104412046.2293873,0.6413193176979074,0.0,0.0,1944160591.0070925,2.8051240070881116,0.0,0.0,0.0,0.0,0.0,0.0,3.446443324786019
525,164704809.48833686,0.11415266295877832,163819940.22340906,0.1479936149792955,1701469288.845192,2.8299613204022473,0.0,0.0,0.0,0.0,0.0,0.0,3.0921075983403212
526,1969024184.1236925,1.5377189942264071,0.0,0.0,1331221896.1255546,2.582853649439726,0.0,0.0,0.0,0.0,0.0,0.0,4.120572643666133
527,2152335113.325204,1.5556832961784108,18920844.855043374,0.019003419377315374,1073937677.1061237,1.942315672487215,0.0,0.0,556110443.8869458,0.4825990177105911,0.0,0.0,3.9996014057535327
